1,0.020442,0.055646,0.006080,-0.023506,0.752363,1.699379,1.365177,-0.082178,0.048510,1.059475,1.223534,1.489209,-0.078427,0.533529,1.695258,1.486619,0.030921,1.079856,0.640014,-0.122650,1.200558,0.038958,-0.164948,-0.096390
2,0.020442,0.057235,0.006113,-0.023468,0.720724,1.694746,1.364726,-0.082146,0.048139,1.059475,1.222452,1.488632,-0.078451,0.487037,1.693112,1.485813,0.030994,1.079811,0.640152,-0.122674,1.200506,0.038951,-0.164931,-0.096450
3,0.020442,0.055646,0.006133,-0.023452,0.708161,1.693587,1.364862,-0.082078,0.048095,1.059475,1.223534,1.488349,-0.078435,0.464468,1.692039,1.485599,0.031120,1.079771,0.640043,-0.122693,1.200603,0.038943,-0.164935,-0.096445
4,0.020442,0.057235,0.006168,-0.023483,0.691411,1.691270,1.364818,-0.082002,0.048066,1.059475,1.223534,1.488332,-0.078402,0.448670,1.690967,1.485557,0.031254,1.079730,0.639972,-0.122725,1.200500,0.038913,-0.164928,-0.096411
5,0.020442,0.057235,0.006129,-0.023484,0.682571,1.687795,1.364829,-0.081963,0.048073,1.059475,1.223534,1.488253,-0.078424,0.432872,1.689894,1.485375,0.031402,1.079602,0.640065,-0.122749,1.200557,0.038882,-0.164932,-0.096476
6,0.020442,0.057235,0.006110,-0.023509,0.676522,1.685478,1.364879,-0.082068,0.047945,1.059475,1.222452,1.488108,-0.078367,0.420233,1.688821,1.485191,0.031467,1.079067,0.640077,-0.122731,1.200560,0.038799,-0.165025,-0.096460
7,0.020442,0.055646,0.006091,-0.023503,0.670008,1.684320,1.364277,-0.082040,0.047439,1.059475,1.222452,1.487532,-0.078397,0.407595,1.687748,1.484926,0.031603,1.075884,0.640780,-0.122685,1.200588,0.038753,-0.165158,-0.096812
8,0.020442,0.055646,0.006090,-0.023597,0.663029,1.682003,1.353578,-0.081897,0.046162,1.058933,1.222452,1.484058,-0.078593,0.398116,1.680237,1.484515,0.031839,1.068985,0.641218,-0.122526,1.203384,0.038761,-0.165175,-0.098894
9,0.020442,0.057235,0.006174,-0.023663,0.656980,1.682003,1.340364,-0.081806,0.044161,1.058933,1.220288,1.475644,-0.078898,0.394956,1.661997,1.484326,0.032100,1.056010,0.641052,-0.122323,1.209185,0.039060,-0.164928,-0.104426
10,0.020442,0.055646,0.006468,-0.023868,0.642556,1.679686,1.330717,-0.081673,0.039957,0.758972,1.522115,1.461267,-0.085739,0.391380,1.636246,1.483794,0.033044,1.030715,0.639406,-0.119227,1.226788,0.042764,-0.164638,-0.113409
11,0.020442,0.052466,0.008096,-0.024431,0.634646,1.676211,1.325981,-0.081400,0.038244,0.554430,1.708187,1.461805,-0.088022,0.390500,1.613714,1.482721,0.034044,1.010053,0.638909,-0.109537,1.261819,0.060924,-0.165375,-0.117764
12,0.019904,0.050876,0.017171,-0.024571,0.629994,1.675053,1.324261,-0.081408,0.037365,0.563415,1.708187,1.461529,-0.086382,0.390500,1.612641,1.481893,0.034325,1.002175,0.638808,-0.106517,1.266985,0.065269,-0.165930,-0.119093
13,0.019904,0.047696,0.038352,-0.024581,0.624410,1.673894,1.322968,-0.081345,0.036718,0.567115,1.708187,1.460868,-0.084248,0.390061,1.611568,1.480118,0.034497,0.995868,0.638723,-0.104612,1.259932,0.067146,-0.166442,-0.119746
14,0.019904,0.046106,0.055513,-0.024573,0.617896,1.672736,1.321784,-0.081364,0.036169,0.568700,1.708187,1.459700,-0.080229,0.389621,1.609422,1.475645,0.034612,0.991595,0.637588,-0.102989,1.248170,0.067959,-0.166536,-0.120136
15,0.020442,0.054056,0.066141,-0.024526,0.608591,1.670419,1.320898,-0.081282,0.035779,0.569229,1.709269,1.454924,-0.074845,0.389621,1.608350,1.468532,0.034309,0.990269,0.624310,-0.101591,1.237338,0.067466,-0.166281,-0.120348
16,0.018290,0.079494,0.082846,-0.024582,0.594167,1.666944,1.317473,-0.081362,0.035555,0.570286,1.710351,1.448333,-0.067002,0.389621,1.605131,1.459507,0.033716,0.989910,0.603900,-0.100322,1.223906,0.032088,-0.166193,-0.120284
17,0.020442,0.095392,0.092750,-0.023532,0.584396,1.665785,1.314793,-0.081347,0.035522,0.570814,1.710351,1.446111,-0.061936,0.388741,1.596547,1.450711,0.029899,0.989898,0.598745,-0.100059,1.219779,0.004532,-0.166077,-0.120226
18,0.022056,0.111291,0.106539,-0.017611,0.570437,1.662310,1.311790,-0.081348,0.035489,0.570286,1.710351,1.444085,-0.054738,0.387862,1.584745,1.439647,0.019578,0.989903,0.595043,-0.099693,1.217022,-0.012664,-0.165997,-0.120186
19,0.024745,0.173296,0.124383,-0.007961,0.553222,1.656518,1.306918,-0.081519,0.035499,0.568172,1.707105,1.429115,-0.045822,0.387422,1.572942,1.430458,0.007268,0.990007,0.593113,-0.096533,1.215668,-0.020299,-0.166060,-0.119938
20,0.028511,0.284588,0.137096,-0.000092,0.541590,1.653043,1.302972,-0.082292,0.035507,0.562358,1.693041,1.405598,-0.039598,0.386543,1.564359,1.424053,-0.002822,0.990069,0.592412,-0.089866,1.215459,-0.022912,-0.166488,-0.118189
21,0.030125,0.324334,0.170930,0.015918,0.512277,1.644934,1.295211,-0.091921,0.035311,0.521661,1.658423,1.368294,-0.023061,0.380826,1.539681,1.404867,-0.019134,0.990239,0.590818,-0.071757,1.214901,-0.035312,-0.166920,-0.110460
22,0.032277,0.375210,0.190840,0.024397,0.495527,1.637984,1.290311,-0.096495,0.035133,0.509505,1.650851,1.360667,-0.013572,0.369832,1.533243,1.393867,-0.028178,0.990306,0.590290,-0.063452,1.213569,-0.043190,-0.167065,-0.105352
23,0.033890,0.400932,0.208775,0.031138,0.481568,1.632192,1.286493,-0.099854,0.035007,0.497877,1.645442,1.353845,-0.004631,0.362356,1.528951,1.384279,-0.036238,0.990426,0.590047,-0.056115,1.212382,-0.049919,-0.167168,-0.101206
24,0.038194,0.436332,0.229802,0.040384,0.464818,1.624083,1.280786,-0.103706,0.034915,0.483078,1.638951,1.339956,0.009276,0.351802,1.522514,1.371896,-0.046099,0.990600,0.589765,-0.046545,1.210717,-0.058676,-0.167325,-0.096354
25,0.041422,0.496431,0.258650,0.052873,0.442019,1.613657,1.273980,-0.109409,0.034865,0.461937,1.629214,1.320697,0.023258,0.337730,1.515003,1.355228,-0.058536,0.990904,0.589557,-0.033409,1.207671,-0.070401,-0.167459,-0.090521
26,0.043036,0.535125,0.276995,0.060721,0.424804,1.607865,1.269073,-0.113632,0.034858,0.446081,1.623805,1.308916,0.032440,0.327616,1.508565,1.344837,-0.066957,0.990996,0.589362,-0.024872,1.205561,-0.077935,-0.167555,-0.086812
27,0.044111,0.577934,0.297070,0.069006,0.408519,1.602073,1.264988,-0.118023,0.034845,0.431282,1.618396,1.295755,0.042431,0.317941,1.503201,1.333120,-0.075864,0.991159,0.589144,-0.016017,1.203226,-0.086014,-0.167651,-0.082862
28,0.047339,0.674257,0.343328,0.087108,0.374247,1.583539,1.253216,-0.127953,0.034940,0.397984,1.601087,1.265462,0.064718,0.295514,1.490325,1.306321,-0.096543,0.991592,0.588771,0.009242,1.198135,-0.104393,-0.167766,-0.073570
29,0.049491,0.725300,0.367221,0.097393,0.356268,1.573113,1.246044,-0.133106,0.035149,0.377891,1.592433,1.249762,0.076922,0.281881,1.481742,1.292344,-0.107785,0.991613,0.588868,0.019145,1.195159,-0.114491,-0.167840,-0.068148
30,0.052719,0.792152,0.400596,0.109653,0.333085,1.559212,1.238010,-0.139383,0.035862,0.355384,1.580533,1.229664,0.092238,0.266490,1.473158,1.274113,-0.121700,0.991682,0.588398,0.031833,1.191884,-0.127654,-0.167831,-0.061411
31,0.054332,0.839430,0.421314,0.118669,0.317944,1.548787,1.232054,-0.143303,0.037100,0.342353,1.572960,1.215687,0.102511,0.256816,1.465647,1.262489,-0.130966,0.991739,0.588046,0.041910,1.190006,-0.136407,-0.167778,-0.056672
32,0.057022,0.888638,0.445436,0.129055,0.299965,1.538361,1.225043,-0.148144,0.039499,0.325768,1.562142,1.200254,0.114362,0.244502,1.458137,1.248835,-0.141877,0.991731,0.587702,0.051859,1.187888,-0.146422,-0.167852,-0.050914
33,0.061326,0.967757,0.483667,0.143993,0.274416,1.522143,1.214567,-0.156824,0.042721,0.300299,1.546996,1.178017,0.132606,0.226473,1.447407,1.228231,-0.158497,0.991789,0.586064,0.068474,1.184527,-0.161934,-0.167987,-0.042267
34,0.064015,1.013106,0.506837,0.152949,0.259276,1.510559,1.209332,-0.162376,0.044339,0.284307,1.537260,1.164355,0.143881,0.215039,1.440970,1.215251,-0.169162,0.991883,0.584755,0.077953,1.182412,-0.171238,-0.168063,-0.037290
35,0.067243,1.070033,0.533290,0.164784,0.242243,1.494342,1.201826,-0.168718,0.046168,0.265946,1.527524,1.145868,0.157146,0.200527,1.433459,1.200054,-0.184296,0.991891,0.583097,0.089875,1.179943,-0.181846,-0.168094,-0.031360
36,0.068319,1.102838,0.549181,0.173232,0.232781,1.485074,1.197616,-0.172829,0.047228,0.254692,1.521033,1.134575,0.165402,0.191732,1.428094,1.191117,-0.191136,0.991847,0.582315,0.097611,1.178394,-0.188683,-0.168157,-0.027583
37,0.068319,1.138538,0.565522,0.182297,0.221899,1.476966,1.193586,-0.178084,0.048144,0.242846,1.515624,1.123940,0.175279,0.184256,1.423802,1.182624,-0.199024,0.991869,0.581322,0.104843,1.176684,-0.195738,-0.168159,-0.023972
38,0.065091,1.221322,0.603368,0.197951,0.194930,1.459590,1.183511,-0.186452,0.050873,0.213230,1.506969,1.098675,0.194835,0.164907,1.413073,1.162568,-0.216901,0.991910,0.580186,0.121547,1.173291,-0.211945,-0.168117,-0.015004
39,0.064015,1.260868,0.620738,0.204754,0.181682,1.450322,1.179267,-0.190246,0.052215,0.196646,1.503724,1.086728,0.202760,0.155672,1.407708,1.152409,-0.224251,0.991968,0.579846,0.129176,1.171270,-0.219655,-0.168068,-0.010662
40,0.063477,1.291217,0.633502,0.209949,0.173639,1.443372,1.176567,-0.193465,0.053152,0.184800,1.502642,1.077857,0.210042,0.149076,1.403416,1.145003,-0.229743,0.991933,0.579455,0.134704,1.169722,-0.224958,-0.168006,-0.007531
41,0.063477,1.327084,0.649482,0.216474,0.162757,1.435263,1.173305,-0.196667,0.054261,0.168807,1.498315,1.067504,0.218231,0.140281,1.399125,1.135833,-0.237491,0.991990,0.578369,0.141353,1.168002,-0.231050,-0.168008,-0.004164
42,0.065629,1.366630,0.668044,0.223671,0.150456,1.425996,1.168496,-0.200945,0.055602,0.154000,1.489660,1.054868,0.227170,0.132366,1.392687,1.125032,-0.245747,0.992154,0.577793,0.149691,1.166228,-0.239129,-0.168028,-0.000464
43,0.068319,1.387782,0.679008,0.228706,0.143359,1.420204,1.165233,-0.204283,0.056499,0.147484,1.482087,1.047285,0.232534,0.127089,1.390541,1.118481,-0.250787,0.992192,0.577153,0.154615,1.165300,-0.244226,-0.167983,0.001637
44,0.071547,1.408934,0.689358,0.232885,0.137681,1.414412,1.162445,-0.206993,0.057366,0.142154,1.473433,1.040420,0.237859,0.121811,1.386249,1.112455,-0.255486,0.992209,0.576788,0.158970,1.164239,-0.248907,-0.167923,0.003788
45,0.080154,1.451239,0.711509,0.242572,0.122541,1.401669,1.156666,-0.211149,0.058977,0.135046,1.456124,1.024996,0.249189,0.110818,1.378739,1.099899,-0.265535,0.988307,0.576851,0.168686,1.162831,-0.258063,-0.168032,0.009466
46,0.087685,1.467793,0.721830,0.246736,0.115444,1.395877,1.154050,-0.213603,0.059807,0.130307,1.449633,1.018018,0.254076,0.105980,1.374447,1.093477,-0.270576,0.983926,0.576890,0.173450,1.161690,-0.262377,-0.167997,0.012236
47,0.096292,1.476990,0.728999,0.250187,0.110713,1.391244,1.151847,-0.215199,0.060382,0.127938,1.444224,1.013326,0.256902,0.102902,1.372301,1.089576,-0.273821,0.981713,0.576596,0.176376,1.160559,-0.265221,-0.167960,0.014132
48,0.105975,1.488946,0.738938,0.254411,0.105035,1.386610,1.149319,-0.217181,0.060927,0.123200,1.437733,1.007027,0.261734,0.098065,1.368009,1.083977,-0.278033,0.980176,0.575496,0.180231,1.159392,-0.269421,-0.168080,0.016286
49,0.110816,1.496303,0.745053,0.257240,0.102196,1.381976,1.147774,-0.218450,0.061457,0.120238,1.434488,1.002936,0.265667,0.094987,1.366936,1.080874,-0.281078,0.979357,0.575288,0.182615,1.158703,-0.272252,-0.168019,0.017693
50,0.115658,1.503660,0.750163,0.259341,0.098411,1.378501,1.146585,-0.219356,0.061958,0.117869,1.431242,0.999350,0.268151,0.092348,1.364790,1.077699,-0.283616,0.978851,0.574996,0.184465,1.158200,-0.274673,-0.167941,0.018950
51,0.120499,1.510098,0.755518,0.261497,0.095099,1.375026,1.145331,-0.220919,0.062504,0.114907,1.429078,0.995620,0.270306,0.090589,1.362644,1.073554,-0.286158,0.978399,0.574459,0.186516,1.157623,-0.277379,-0.167882,0.020381
52,0.124803,1.517455,0.760106,0.263566,0.092734,1.371551,1.143842,-0.222252,0.062940,0.111946,1.426915,0.992583,0.273445,0.088390,1.361571,1.070590,-0.288393,0.977890,0.573533,0.188851,1.157415,-0.279492,-0.167821,0.021863
53,0.129107,1.525732,0.766125,0.265764,0.090368,1.368076,1.142466,-0.223927,0.063389,0.109577,1.425833,0.989042,0.276439,0.085312,1.359426,1.068125,-0.290317,0.977548,0.572851,0.191833,1.157185,-0.281332,-0.167743,0.023750
54,0.130720,1.528492,0.768518,0.266483,0.089422,1.366917,1.141871,-0.224955,0.063704,0.108392,1.424751,0.987610,0.277255,0.083993,1.358353,1.067143,-0.290995,0.977487,0.572650,0.192898,1.156634,-0.282280,-0.167678,0.024356
55,0.131258,1.531251,0.770083,0.267114,0.088949,1.366917,1.141551,-0.225561,0.063937,0.107207,1.423669,0.986467,0.277910,0.083113,1.357280,1.066562,-0.291838,0.977240,0.572515,0.193612,1.156197,-0.283055,-0.167599,0.024651
56,0.134486,1.544126,0.733353,0.275058,0.085637,1.377343,1.087246,-0.227875,0.065463,0.100692,1.423669,0.933139,0.278576,0.082234,1.372301,1.017191,-0.296836,0.972983,0.570253,0.191528,1.148455,-0.280142,-0.166968,0.025334
